gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2851128795,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55769914,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.444871,78.086671,30278,,,,,,2019-05-10T17:07:00,10,5,2019,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55769914,,Chudamani Kashyap,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:38:35.872Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2851116258,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/56751209,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Tamil Nadu,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,10.042748,77.48165,31208,,,,,,2019-05-02T09:41:00,2,5,2019,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,56751209,,Aravind_PS,2020-08-17T16:04:04,CC_BY_NC_4_0,Aravind_PS,Aravind_PS,,,2020-11-22T18:37:34.955Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2851098931,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55897788,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Maharashtra,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.397696,79.358221,30490,,,,,,2015-06-14T08:38:00,14,6,2015,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55897788,,Chudamani Kashyap,,CC_BY_NC_4_0,Kedar,Kedar,,,2020-11-22T18:37:20.879Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2851090930,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/56626426,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Karnataka,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,12.095617,77.097995,31104,,,,,,2018-02-27T16:23:00,27,2,2018,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,56626426,,Aravind_PS,2020-08-16T14:09:46,CC_BY_NC_4_0,Aravind_PS,Aravind_PS,,,2020-11-22T18:37:15.930Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2851090767,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/56499068,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.441774,78.522338,30278,,,,,,2019-05-10T17:14:00,10,5,2019,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,56499068,,tandala,2020-08-15T10:57:19,CC_BY_NC_4_0,Uday Agashe,Uday Agashe,,,2020-11-22T18:38:36.683Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2851088692,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55673588,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.436121,78.440681,30278,,,,,,2019-05-11T18:27:00,11,5,2019,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55673588,,Michal Sloviak,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:38:02.266Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2851069437,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55496208,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.573657,78.563,30278,,,,,,2016-03-25T18:15:00,25,3,2016,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55496208,,Zinogre,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:26:02.322Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2851056698,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55708952,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Maharashtra,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.309509,79.395352,30490,,,,,,2017-05-03T15:08:00,3,5,2017,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55708952,,Kedar,2020-08-07T16:14:17,CC_BY_NC_4_0,Kedar,Kedar,,,2020-11-22T18:26:25.345Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2851044925,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55897772,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Maharashtra,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.350337,79.359973,30490,,,,,,2015-06-13T09:55:00,13,6,2015,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55897772,,Chudamani Kashyap,,CC_BY_NC_4_0,Kedar,Kedar,,,2020-11-22T18:38:09.544Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2851026898,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55895375,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Maharashtra,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.266645,79.292553,30490,,,,,,2015-11-05T16:53:00,5,11,2015,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55895375,,Chudamani Kashyap,,CC_BY_NC_4_0,Kedar,Kedar,,,2020-11-22T18:26:26.960Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2851026295,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55467898,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Maharashtra,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.248027,79.255104,30490,,,,,,2015-01-26T07:53:00,26,1,2015,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55467898,,Jefta Natanael,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:38:26.643Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850934010,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55249470,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.14467,79.562786,30318,,,,,,2010-05-15T18:14:00,15,5,2010,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55249470,,Chudamani Kashyap,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:26:20.307Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850913916,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/56499096,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.405337,78.47166,30278,,,,,,2019-05-11T18:31:00,11,5,2019,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,56499096,,tandala,,CC_BY_NC_4_0,Uday Agashe,Uday Agashe,,,2020-11-22T18:26:24.662Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850905645,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/56383992,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.33907,80.786418,36092,,,,,,2019-12-29T00:00:00,29,12,2019,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,56383992,,ambitiousbirder,2020-08-14T03:26:58,CC_BY_NC_4_0,ambitiousbirder,ambitiousbirder,,,2020-11-22T18:38:15.734Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850871675,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55673565,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.535128,78.522997,30278,,,,,,2019-05-10T17:09:00,10,5,2019,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55673565,,Michal Sloviak,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:26:42.270Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850846328,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55479703,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Maharashtra,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.330241,79.212174,30490,,,,,,2015-10-24T06:37:00,24,10,2015,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55479703,,Zinogre,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:38:12.477Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850779542,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/56311393,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.258613,80.730112,36092,,,,,,2016-05-19T09:54:00,19,5,2016,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,56311393,,Michal Sloviak,,CC_BY_NC_4_0,Kedar,Kedar,,,2020-11-22T18:26:31.929Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850772309,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55467727,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Maharashtra,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.294491,79.235252,30490,,,,,,2015-01-25T07:07:00,25,1,2015,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55467727,,Chudamani Kashyap,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:26:28.833Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850759391,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55504333,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.575527,78.53653,30278,,,,,,2016-05-08T06:58:00,8,5,2016,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55504333,,Zinogre,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:39:03.920Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850753415,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55516510,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.498817,78.591213,30278,,,,,,2016-11-14T06:40:00,14,11,2016,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55516510,,Chudamani Kashyap,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:26:08.919Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850752648,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55673566,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.539705,78.537189,30278,,,,,,2019-05-10T17:32:00,10,5,2019,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55673566,,Michal Sloviak,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:26:28.967Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850747343,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55480899,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Goa,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,15.478237,74.066962,30885,,,,,,2019-11-30T16:07:27,30,11,2019,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55480899,,Unnimaya Vinod,2020-08-05T11:57:45,CC_BY_NC_4_0,Unnimaya Vinod,Unnimaya Vinod,,,2020-11-22T18:38:02.631Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850732881,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55819091,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Tamil Nadu,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,10.278442,77.423204,31199,,,,,,2017-12-22T09:18:00,22,12,2017,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55819091,,Viral joshi,2020-08-08T17:59:45,CC_BY_NC_4_0,Viral joshi,Viral joshi,,,2020-11-22T18:38:08.912Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850691870,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55819090,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Tamil Nadu,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,10.303375,77.588408,31199,,,,,,2017-12-20T17:20:00,20,12,2017,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55819090,,Viral joshi,2020-08-08T17:59:45,CC_BY_NC_4_0,Viral joshi,Viral joshi,,,2020-11-22T18:37:43.098Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850686424,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55516244,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.448444,78.532854,30278,,,,,,2016-11-14T06:47:00,14,11,2016,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55516244,,Chudamani Kashyap,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:37:31.470Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850680894,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55791230,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.290764,80.623327,36092,,,,,,2012-05-17T17:44:00,17,5,2012,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55791230,,tandala,,CC_BY_NC_4_0,Kedar,Kedar,,,2020-11-22T18:26:19.605Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850660982,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55897758,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Maharashtra,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.28566,79.30662,30490,,,,,,2015-06-12T16:59:00,12,6,2015,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55897758,,Zinogre,,CC_BY_NC_4_0,Kedar,Kedar,,,2020-11-22T18:26:38.527Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850658335,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55467729,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Maharashtra,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.388794,79.314929,30490,,,,,,2015-01-25T08:58:00,25,1,2015,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55467729,,Chudamani Kashyap,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:26:17.714Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850657161,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/56002549,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Karnataka,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,12.14813,76.022469,31104,,,,,,2013-05-10T10:55:00,10,5,2013,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,56002549,,Michal Sloviak,,CC_BY_NC_4_0,Kedar,Kedar,,,2020-11-22T18:37:50.066Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850657019,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55894851,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Maharashtra,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.265806,79.380342,30490,,,,,,2015-01-31T17:02:00,31,1,2015,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55894851,,Chudamani Kashyap,,CC_BY_NC_4_0,Kedar,Kedar,,,2020-11-22T18:26:19.282Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850650868,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55791229,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.216349,80.780486,36092,,,,,,2012-05-17T17:43:00,17,5,2012,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55791229,,Kedar,2020-08-09T02:39:39,CC_BY_NC_4_0,Kedar,Kedar,,,2020-11-22T18:26:19.031Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850642873,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55774693,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Tamil Nadu,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,10.109654,77.396319,31208,,,,,,2019-01-25T14:09:00,25,1,2019,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55774693,,Aravind_PS,2020-08-08T08:24:03,CC_BY_4_0,Aravind_PS,Aravind_PS,,,2020-11-22T18:26:35.870Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850608025,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55252963,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Maharashtra,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.266847,79.302973,30490,,,,,,2009-08-17T16:02:00,17,8,2009,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55252963,,Zinogre,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:37:16.355Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850587002,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55244311,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Karnataka,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,11.636573,76.537911,32280,,,,,,2012-05-04T07:15:00,4,5,2012,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55244311,,Chudamani Kashyap,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:37:53.008Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2850575175,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55375503,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Tamil Nadu,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,10.318227,77.454854,31199,,,,,,2018-05-22T16:42:00,22,5,2018,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,55375503,,Viral joshi,2020-08-04T11:35:27,CC_BY_NC_4_0,Viral joshi,Viral joshi,,,2020-11-22T18:38:19.236Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2826526647,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/54717497,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.244477,80.688629,30298,,,,,,2003-04-16T09:00:00,16,4,2003,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,54717497,,Michal Sloviak,,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:26:20.977Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2826518900,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/54908078,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.361798,80.612714,36092,,,,,,2007-05-19T07:38:00,19,5,2007,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,54908078,,Yuwaraj Gurjar,2020-07-31T08:25:12,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,,2020-11-22T18:26:12.200Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
